pid,category,brand,color,quality,price
631,Laptop,Vaio,grey,0.704747576,500
632,Laptop,Vaio,grey,0.704747576,500
633,Laptop,Vaio,grey,0.704747576,500
634,Laptop,Vaio,black,0.704747576,500
635,Laptop,Vaio,black,0.704747576,500
636,Laptop,Vaio,grey,0.704747576,500
637,Laptop,Vaio,black,0.704747576,500
638,Laptop,Vaio,grey,0.704747576,500
639,Laptop,Vaio,black,0.704747576,500
640,Laptop,Vaio,grey,0.704747576,500
641,Laptop,Vaio,black,0.704747576,500
642,Laptop,Vaio,black,0.704747576,500
643,Laptop,Vaio,black,0.704747576,500
644,Laptop,Vaio,black,0.704747576,500
645,Laptop,Vaio,black,0.704747576,500
646,Laptop,Vaio,black,0.704747576,500
647,Laptop,Vaio,black,0.704747576,500
648,Laptop,Vaio,grey,0.704747576,500
649,Laptop,Vaio,grey,0.704747576,500
650,Laptop,Vaio,grey,0.704747576,500
651,Laptop,Vaio,black,0.704747576,500
652,Laptop,Vaio,black,0.704747576,500
653,Laptop,Vaio,black,0.704747576,500
654,Laptop,Vaio,grey,0.704747576,500
655,Laptop,Vaio,grey,0.704747576,500
656,Laptop,Vaio,black,0.704747576,500
657,Laptop,Vaio,black,0.704747576,500
658,Laptop,Vaio,grey,0.704747576,500
659,Laptop,Vaio,grey,0.704747576,500
660,Laptop,Vaio,grey,0.704747576,500
661,Laptop,Vaio,grey,0.704747576,500
662,Laptop,Vaio,grey,0.704747576,500
663,Laptop,Vaio,black,0.704747576,500
664,Laptop,Vaio,grey,0.704747576,500
665,Laptop,Vaio,grey,0.704747576,500
666,Laptop,Vaio,black,0.704747576,500
667,Laptop,Vaio,black,0.704747576,500
668,Laptop,Vaio,grey,0.704747576,500
669,Laptop,Vaio,grey,0.704747576,500
670,Laptop,Vaio,grey,0.704747576,500
671,Laptop,Vaio,black,0.704747576,500
672,Laptop,Vaio,black,0.704747576,500
673,Laptop,Vaio,grey,0.704747576,500
674,Laptop,Vaio,grey,0.704747576,500
675,Laptop,Vaio,black,0.704747576,500
676,Laptop,Vaio,grey,0.704747576,500
677,Laptop,Vaio,grey,0.704747576,500
678,Laptop,Vaio,grey,0.704747576,500
679,Laptop,Vaio,grey,0.704747576,500
680,Laptop,Vaio,grey,0.704747576,500
681,Laptop,Vaio,grey,0.704747576,500
682,Laptop,Vaio,black,0.704747576,500
683,Laptop,Vaio,black,0.704747576,500
684,Laptop,Vaio,grey,0.704747576,500
685,Laptop,Vaio,grey,0.704747576,500
686,Laptop,Vaio,grey,0.704747576,500
687,Laptop,Vaio,grey,0.704747576,500
688,Laptop,Vaio,black,0.704747576,500
689,Laptop,Vaio,grey,0.704747576,500
690,Laptop,Vaio,black,0.704747576,500
691,Laptop,Vaio,black,0.704747576,500
692,Laptop,Vaio,grey,0.704747576,500
693,Laptop,Vaio,grey,0.704747576,500
694,Laptop,Vaio,grey,0.704747576,500
695,Laptop,Vaio,black,0.704747576,500
696,Laptop,Vaio,black,0.704747576,500
697,Laptop,Vaio,grey,0.704747576,500
698,Laptop,Vaio,black,0.704747576,500
699,Laptop,Vaio,grey,0.704747576,500
700,Laptop,Vaio,grey,0.704747576,500
701,Laptop,Vaio,black,0.704747576,500
702,Laptop,Vaio,grey,0.704747576,500
703,Laptop,Vaio,grey,0.704747576,500
704,Laptop,Vaio,grey,0.704747576,500
705,Laptop,Vaio,black,0.704747576,500
706,Laptop,Vaio,grey,0.704747576,500
707,Laptop,Vaio,grey,0.704747576,500
708,Laptop,Vaio,grey,0.704747576,500
709,Laptop,Vaio,black,0.704747576,500
710,Laptop,Vaio,grey,0.704747576,500
711,Laptop,Vaio,grey,0.704747576,500
712,Laptop,Vaio,grey,0.704747576,500
713,Laptop,Vaio,black,0.704747576,500
714,Laptop,Vaio,black,0.704747576,500
715,Laptop,Vaio,grey,0.704747576,500
716,Laptop,Vaio,black,0.704747576,500
717,Laptop,Vaio,black,0.704747576,500
718,Laptop,Vaio,grey,0.704747576,500
719,Laptop,Vaio,grey,0.704747576,500
720,Laptop,Vaio,black,0.704747576,500
721,Laptop,Vaio,grey,0.704747576,500
722,Laptop,Vaio,grey,0.704747576,500
723,Laptop,Vaio,grey,0.704747576,500
724,Laptop,Vaio,grey,0.704747576,500
725,Laptop,Vaio,black,0.704747576,500
726,Laptop,Vaio,grey,0.704747576,500
727,Laptop,Vaio,black,0.704747576,500
728,Laptop,Vaio,grey,0.704747576,500
729,Laptop,Vaio,black,0.704747576,500
730,Laptop,Vaio,black,0.704747576,500
731,Laptop,Vaio,grey,0.704747576,500
732,Laptop,Vaio,black,0.704747576,500
733,Laptop,Vaio,black,0.704747576,500
734,Laptop,Vaio,grey,0.704747576,500
735,Laptop,Vaio,grey,0.704747576,500
736,Laptop,Vaio,black,0.704747576,500
737,Laptop,Vaio,grey,0.704747576,500
738,Laptop,Vaio,grey,0.704747576,500
739,Laptop,Vaio,black,0.704747576,500
740,Laptop,Vaio,grey,0.704747576,500
741,Laptop,Vaio,black,0.704747576,500
742,Laptop,Vaio,grey,0.704747576,500
743,Laptop,Vaio,black,0.704747576,500
744,Laptop,Vaio,grey,0.704747576,500
745,Laptop,Vaio,black,0.704747576,500
746,Laptop,Vaio,black,0.704747576,500
747,Laptop,Vaio,grey,0.704747576,500
748,Laptop,Vaio,black,0.704747576,500
749,Laptop,Vaio,grey,0.704747576,500
750,Laptop,Vaio,black,0.704747576,500
751,Laptop,Vaio,black,0.704747576,500
752,Laptop,Vaio,grey,0.704747576,500
753,Laptop,Vaio,grey,0.704747576,500
754,Laptop,Vaio,black,0.704747576,500
755,Laptop,Vaio,black,0.704747576,500
756,Laptop,Vaio,black,0.704747576,500
757,Laptop,Vaio,grey,0.704747576,500
758,Laptop,Vaio,black,0.704747576,500
759,Laptop,Vaio,black,0.704747576,500
760,Laptop,Vaio,grey,0.704747576,500
761,Laptop,Vaio,grey,0.704747576,500
762,Laptop,Vaio,black,0.704747576,500
763,Laptop,Vaio,black,0.704747576,500
764,Laptop,Vaio,black,0.704747576,500
765,Laptop,Vaio,black,0.704747576,500
766,Laptop,Vaio,black,0.704747576,500
767,Laptop,Vaio,black,0.704747576,500
768,Laptop,Vaio,black,0.704747576,500
769,Laptop,Vaio,black,0.704747576,500
770,Laptop,Vaio,grey,0.704747576,500
771,Laptop,Vaio,grey,0.704747576,500
772,Laptop,Vaio,grey,0.704747576,500
773,Laptop,Vaio,grey,0.704747576,500
774,Laptop,Vaio,black,0.704747576,500
775,Laptop,Vaio,grey,0.704747576,500
776,Laptop,Vaio,grey,0.704747576,500
777,Laptop,Vaio,black,0.704747576,500
778,Laptop,Vaio,black,0.704747576,500
779,Laptop,Vaio,grey,0.704747576,500
780,Laptop,Vaio,grey,0.704747576,500
781,Laptop,Vaio,grey,0.704747576,500
782,Laptop,Vaio,grey,0.704747576,500
783,Laptop,Vaio,grey,0.704747576,500
784,Laptop,Vaio,black,0.704747576,500
785,Laptop,Vaio,black,0.704747576,500
786,Laptop,Vaio,grey,0.704747576,500
787,Laptop,Vaio,black,0.704747576,500
788,Laptop,Vaio,grey,0.704747576,500
789,Laptop,Vaio,black,0.704747576,500
790,Laptop,Vaio,black,0.704747576,500
791,Laptop,Vaio,black,0.704747576,500
792,Laptop,Vaio,black,0.704747576,500
793,Laptop,Vaio,black,0.704747576,500
794,Laptop,Vaio,grey,0.704747576,500
795,Laptop,Vaio,grey,0.704747576,500
796,Laptop,Vaio,black,0.704747576,500
797,Laptop,Vaio,black,0.704747576,500
798,Laptop,Vaio,grey,0.704747576,500
799,Laptop,Vaio,grey,0.704747576,500
800,Laptop,Vaio,black,0.704747576,500
801,Laptop,Vaio,grey,0.704747576,500
802,Laptop,Vaio,black,0.704747576,500
803,Laptop,Vaio,grey,0.704747576,500
804,Laptop,Vaio,black,0.704747576,500
805,Laptop,Vaio,black,0.704747576,500
806,Laptop,Vaio,grey,0.704747576,500
807,Laptop,Vaio,grey,0.704747576,500
808,Laptop,Vaio,grey,0.704747576,500
809,Laptop,Vaio,grey,0.704747576,500
810,Laptop,Vaio,black,0.704747576,500
811,Laptop,Vaio,grey,0.704747576,500
812,Laptop,Vaio,black,0.704747576,500
813,Laptop,Vaio,grey,0.704747576,500
814,Laptop,Vaio,black,0.704747576,500
815,Laptop,Vaio,grey,0.704747576,500
816,Laptop,Vaio,grey,0.704747576,500
817,Laptop,Vaio,black,0.704747576,500
818,Laptop,Vaio,grey,0.704747576,500
819,Laptop,Vaio,grey,0.704747576,500
820,Laptop,Vaio,grey,0.704747576,500
821,Laptop,Vaio,grey,0.704747576,500
822,Laptop,Vaio,black,0.704747576,500
823,Laptop,Vaio,black,0.704747576,500
824,Laptop,Vaio,black,0.704747576,500
825,Laptop,Vaio,grey,0.704747576,500
826,Laptop,Vaio,black,0.704747576,500
827,Laptop,Vaio,black,0.704747576,500
828,Laptop,Vaio,grey,0.704747576,500
829,Laptop,Vaio,grey,0.704747576,500
830,Laptop,Vaio,grey,0.704747576,500
831,Laptop,Vaio,black,0.704747576,500
832,Laptop,Vaio,black,0.704747576,500
833,Laptop,Vaio,black,0.704747576,500
834,Laptop,Vaio,black,0.704747576,500
835,Laptop,Vaio,grey,0.704747576,500
836,Laptop,Vaio,black,0.704747576,500
837,Laptop,Vaio,black,0.704747576,500
838,Laptop,Vaio,black,0.704747576,500
839,Laptop,Vaio,black,0.704747576,500
840,Laptop,Vaio,black,0.704747576,500
841,Laptop,Vaio,grey,0.704747576,500
842,Laptop,Vaio,black,0.704747576,500
843,Laptop,Vaio,black,0.704747576,500
844,Laptop,Vaio,black,0.704747576,500
845,Laptop,Vaio,grey,0.704747576,500
846,Laptop,Vaio,grey,0.704747576,500
847,Laptop,Vaio,black,0.704747576,500
848,Laptop,Vaio,black,0.704747576,500
849,Laptop,Vaio,grey,0.704747576,500
850,Laptop,Vaio,grey,0.704747576,500
851,Laptop,Vaio,grey,0.704747576,500
852,Laptop,Vaio,black,0.704747576,500
853,Laptop,Vaio,grey,0.704747576,500
854,Laptop,Vaio,black,0.704747576,500
855,Laptop,Vaio,grey,0.704747576,500
856,Laptop,Vaio,grey,0.704747576,500
857,Laptop,Vaio,black,0.704747576,500
858,Laptop,Vaio,grey,0.704747576,500
859,Laptop,Vaio,grey,0.704747576,500
860,Laptop,Vaio,grey,0.704747576,500
861,Laptop,Vaio,black,0.704747576,500
862,Laptop,Vaio,black,0.704747576,500
863,Laptop,Vaio,grey,0.704747576,500
864,Laptop,Vaio,grey,0.704747576,500
865,Laptop,Vaio,black,0.704747576,500
866,Laptop,Vaio,grey,0.704747576,500
867,Laptop,Vaio,black,0.704747576,500
868,Laptop,Vaio,grey,0.704747576,500
869,Laptop,Vaio,black,0.704747576,500
870,Laptop,Vaio,grey,0.704747576,500
871,Laptop,Vaio,grey,0.704747576,500
872,Laptop,Vaio,grey,0.704747576,500
873,Laptop,Vaio,grey,0.704747576,500
874,Laptop,Vaio,black,0.704747576,500
875,Laptop,Vaio,grey,0.704747576,500
876,Laptop,Vaio,grey,0.704747576,500
877,Laptop,Vaio,grey,0.704747576,500
878,Laptop,Vaio,grey,0.704747576,500
879,Laptop,Vaio,grey,0.704747576,500
880,Laptop,Vaio,grey,0.704747576,500
881,Laptop,Vaio,grey,0.704747576,500
882,Laptop,Vaio,black,0.704747576,500
883,Laptop,Vaio,black,0.704747576,500
884,Laptop,Vaio,grey,0.704747576,500
885,Laptop,Vaio,black,0.704747576,500
886,Laptop,Vaio,grey,0.704747576,500
887,Laptop,Vaio,black,0.704747576,500
888,Laptop,Vaio,black,0.704747576,500
889,Laptop,Vaio,grey,0.704747576,500
890,Laptop,Vaio,black,0.704747576,500
891,Laptop,Vaio,black,0.704747576,500
892,Laptop,Vaio,black,0.704747576,500
893,Laptop,Vaio,black,0.704747576,500
894,Laptop,Vaio,black,0.704747576,500
895,Laptop,Vaio,grey,0.704747576,500
896,Laptop,Vaio,black,0.704747576,500
897,Laptop,Vaio,black,0.704747576,500
898,Laptop,Vaio,black,0.704747576,500
899,Laptop,Vaio,black,0.704747576,500
900,Laptop,Vaio,black,0.704747576,500
901,Laptop,Vaio,grey,0.704747576,500
902,Laptop,Vaio,black,0.704747576,500
903,Laptop,Vaio,black,0.704747576,500
904,Laptop,Vaio,black,0.704747576,500
905,Laptop,Vaio,black,0.704747576,500
906,Laptop,Vaio,black,0.704747576,500
907,Laptop,Vaio,grey,0.704747576,500
908,Laptop,Vaio,black,0.704747576,500
909,Laptop,Vaio,grey,0.704747576,500
910,Laptop,Vaio,grey,0.704747576,500
911,Laptop,Vaio,grey,0.704747576,500
912,Laptop,Vaio,grey,0.704747576,500
913,Laptop,Vaio,black,0.704747576,500
914,Laptop,Vaio,grey,0.704747576,500
915,Laptop,Vaio,black,0.704747576,500
916,Laptop,Vaio,grey,0.704747576,500
917,Laptop,Vaio,black,0.704747576,500
918,Laptop,Vaio,black,0.704747576,500
919,Laptop,Vaio,black,0.704747576,500
920,Laptop,Vaio,black,0.704747576,500
921,Laptop,Vaio,black,0.704747576,500
922,Laptop,Vaio,grey,0.704747576,500
923,Laptop,Vaio,black,0.704747576,500
924,Laptop,Vaio,black,0.704747576,500
925,Laptop,Vaio,grey,0.704747576,500
926,Laptop,Vaio,black,0.704747576,500
927,Laptop,Vaio,grey,0.704747576,500
928,Laptop,Vaio,grey,0.704747576,500
929,Laptop,Vaio,black,0.704747576,500
930,Laptop,Vaio,grey,0.704747576,500
931,Laptop,Vaio,black,0.704747576,500
932,Laptop,Vaio,black,0.704747576,500
933,Laptop,Vaio,grey,0.704747576,500
934,Laptop,HP,grey,0.704747576,500
935,Laptop,HP,black,0.704747576,500
936,Laptop,HP,black,0.704747576,500
937,Laptop,HP,black,0.704747576,500
938,Laptop,HP,black,0.704747576,500
939,Laptop,HP,black,0.704747576,500
940,Laptop,HP,grey,0.704747576,500
941,Laptop,HP,grey,0.704747576,500
942,Laptop,HP,black,0.704747576,500
943,Laptop,HP,grey,0.704747576,500
944,Laptop,HP,black,0.704747576,500
945,Laptop,HP,grey,0.704747576,500
946,Laptop,HP,grey,0.704747576,500
947,Laptop,HP,grey,0.704747576,500
948,Laptop,HP,grey,0.704747576,500
949,Laptop,HP,black,0.704747576,500
950,Laptop,HP,grey,0.704747576,500
951,Laptop,HP,black,0.704747576,500
952,Laptop,HP,grey,0.704747576,500
953,Laptop,HP,grey,0.704747576,500
954,Laptop,HP,grey,0.704747576,500
955,Laptop,HP,grey,0.704747576,500
956,Laptop,HP,black,0.704747576,500
957,Laptop,HP,black,0.704747576,500
958,Laptop,HP,grey,0.704747576,500
959,Laptop,HP,black,0.704747576,500
960,Laptop,HP,grey,0.704747576,500
961,Laptop,HP,black,0.704747576,500
962,Laptop,HP,black,0.704747576,500
963,Laptop,HP,grey,0.704747576,500
964,Laptop,HP,grey,0.704747576,500
965,Laptop,HP,black,0.704747576,500
966,Laptop,HP,black,0.704747576,500
967,Laptop,HP,grey,0.704747576,500
968,Laptop,HP,black,0.704747576,500
969,Laptop,HP,black,0.704747576,500
970,Laptop,HP,grey,0.704747576,500
971,Laptop,HP,grey,0.704747576,500
972,Laptop,HP,black,0.704747576,500
973,Laptop,HP,black,0.704747576,500
974,Laptop,HP,grey,0.704747576,500
975,Laptop,HP,grey,0.704747576,500
976,Laptop,HP,grey,0.704747576,500
977,Laptop,HP,black,0.704747576,500
978,Laptop,HP,black,0.704747576,500
979,Laptop,HP,grey,0.704747576,500
980,Laptop,HP,black,0.704747576,500
981,Laptop,HP,black,0.704747576,500
982,Laptop,HP,black,0.704747576,500
983,Laptop,HP,grey,0.704747576,500
984,Laptop,HP,grey,0.704747576,500
985,Laptop,HP,grey,0.704747576,500
986,Laptop,HP,grey,0.704747576,500
987,Laptop,HP,black,0.704747576,500
988,Laptop,HP,black,0.704747576,500
989,Laptop,HP,grey,0.704747576,500
990,Laptop,HP,black,0.704747576,500
991,Laptop,HP,black,0.704747576,500
992,Laptop,HP,grey,0.704747576,500
993,Laptop,HP,grey,0.704747576,500
994,Laptop,HP,black,0.704747576,500
995,Laptop,HP,grey,0.704747576,500
996,Laptop,HP,black,0.704747576,500
997,Laptop,HP,grey,0.704747576,500
998,Laptop,HP,black,0.704747576,500
999,Laptop,HP,black,0.704747576,500
1000,Laptop,HP,black,0.704747576,500
1001,Laptop,HP,grey,0.704747576,500
1002,Laptop,HP,black,0.704747576,500
1003,Laptop,HP,black,0.704747576,500
1004,Laptop,HP,grey,0.704747576,500
1005,Laptop,HP,black,0.704747576,500
1006,Laptop,HP,black,0.704747576,500
1007,Laptop,HP,black,0.704747576,500
1008,Laptop,HP,black,0.704747576,500
1009,Laptop,HP,black,0.704747576,500
1010,Laptop,HP,grey,0.704747576,500
1011,Laptop,HP,black,0.704747576,500
1012,Laptop,HP,grey,0.704747576,500
1013,Laptop,HP,grey,0.704747576,500
1014,Laptop,HP,black,0.704747576,500
1015,Laptop,HP,grey,0.704747576,500
1016,Laptop,HP,grey,0.704747576,500
1017,Laptop,HP,grey,0.704747576,500
1018,Laptop,HP,black,0.704747576,500
1019,Laptop,HP,grey,0.704747576,500
1020,Laptop,HP,black,0.704747576,500
1021,Laptop,HP,grey,0.704747576,500
1022,Laptop,HP,black,0.704747576,500
1023,Laptop,HP,black,0.704747576,500
1024,Laptop,HP,black,0.704747576,500
1025,Laptop,HP,black,0.704747576,500
1026,Laptop,HP,grey,0.704747576,500
1027,Laptop,HP,grey,0.704747576,500
1028,Laptop,HP,black,0.704747576,500
1029,Laptop,HP,grey,0.704747576,500
1030,Laptop,HP,black,0.704747576,500
1031,Laptop,HP,grey,0.704747576,500
1032,Laptop,HP,grey,0.704747576,500
1033,Laptop,HP,grey,0.704747576,500
1034,Laptop,HP,grey,0.704747576,500
1035,Laptop,HP,grey,0.704747576,500
1036,Laptop,HP,black,0.704747576,500
1037,Laptop,HP,grey,0.704747576,500
1038,Laptop,HP,black,0.704747576,500
1039,Laptop,HP,black,0.704747576,500
1040,Laptop,HP,grey,0.704747576,500
1041,Laptop,HP,grey,0.704747576,500
1042,Laptop,HP,black,0.704747576,500
1043,Laptop,HP,black,0.704747576,500
1044,Laptop,HP,grey,0.704747576,500
1045,Laptop,HP,black,0.704747576,500
1046,Laptop,HP,black,0.704747576,500
1047,Laptop,HP,black,0.704747576,500
1048,Laptop,HP,black,0.704747576,500
1049,Laptop,HP,black,0.704747576,500
1050,Laptop,HP,grey,0.704747576,500
1051,Laptop,HP,grey,0.704747576,500
1052,Laptop,HP,black,0.704747576,500
1053,Laptop,HP,black,0.704747576,500
1054,Laptop,HP,grey,0.704747576,500
1055,Laptop,HP,grey,0.704747576,500
1056,Laptop,HP,grey,0.704747576,500
1057,Laptop,HP,grey,0.704747576,500
1058,Laptop,HP,black,0.704747576,500
1059,Laptop,HP,black,0.704747576,500
1060,Laptop,HP,black,0.704747576,500
1061,Laptop,HP,grey,0.704747576,500
1062,Laptop,HP,grey,0.704747576,500
1063,Laptop,HP,black,0.704747576,500
1064,Laptop,HP,black,0.704747576,500
1065,Laptop,HP,grey,0.704747576,500
1066,Laptop,HP,black,0.704747576,500
1067,Laptop,HP,black,0.704747576,500
1068,Laptop,HP,black,0.704747576,500
1069,Laptop,HP,black,0.704747576,500
1070,Laptop,HP,black,0.704747576,500
1071,Laptop,HP,black,0.704747576,500
1072,Laptop,HP,black,0.704747576,500
1073,Laptop,HP,grey,0.704747576,500
1074,Laptop,HP,grey,0.704747576,500
1075,Laptop,HP,black,0.704747576,500
1076,Laptop,HP,black,0.704747576,500
1077,Laptop,HP,black,0.704747576,500
1078,Laptop,HP,black,0.704747576,500
1079,Laptop,HP,black,0.704747576,500
1080,Laptop,HP,black,0.704747576,500
1081,Laptop,HP,grey,0.704747576,500
1082,Laptop,HP,grey,0.704747576,500
1083,Laptop,HP,grey,0.704747576,500
1084,Laptop,HP,grey,0.704747576,500
1085,Laptop,HP,black,0.704747576,500
1086,Laptop,HP,grey,0.704747576,500
1087,Laptop,HP,grey,0.704747576,500
1088,Laptop,HP,grey,0.704747576,500
1089,Laptop,HP,grey,0.704747576,500
1090,Laptop,HP,grey,0.704747576,500
1091,Laptop,HP,grey,0.704747576,500
1092,Laptop,HP,black,0.704747576,500
1093,Laptop,HP,black,0.704747576,500
1094,Laptop,HP,black,0.704747576,500
1095,Laptop,HP,grey,0.704747576,500
1096,Laptop,HP,grey,0.704747576,500
1097,Laptop,HP,black,0.704747576,500
1098,Laptop,HP,black,0.704747576,500
1099,Laptop,HP,grey,0.704747576,500
1100,Laptop,HP,grey,0.704747576,500
1101,Laptop,HP,black,0.704747576,500
1102,Laptop,HP,black,0.704747576,500
1103,Laptop,HP,grey,0.704747576,500
1104,Laptop,HP,grey,0.704747576,500
1105,Laptop,HP,black,0.704747576,500
1106,Laptop,HP,grey,0.704747576,500
1107,Laptop,HP,black,0.704747576,500
1108,Laptop,HP,grey,0.704747576,500
1109,Laptop,HP,grey,0.704747576,500
1110,Laptop,HP,grey,0.704747576,500
1111,Laptop,HP,grey,0.704747576,500
1112,Laptop,HP,black,0.704747576,500
1113,Laptop,HP,grey,0.704747576,500
1114,Laptop,HP,grey,0.704747576,500
1115,Laptop,HP,black,0.704747576,500
1116,Laptop,HP,black,0.704747576,500
1117,Laptop,HP,black,0.704747576,500
1118,Laptop,HP,black,0.704747576,500
1119,Laptop,HP,black,0.704747576,500
1120,Laptop,HP,black,0.704747576,500
1121,Laptop,HP,grey,0.704747576,500
1122,Laptop,HP,black,0.704747576,500
1123,Laptop,HP,grey,0.704747576,500
1124,Laptop,HP,black,0.704747576,500
1125,Laptop,HP,grey,0.704747576,500
1126,Laptop,HP,black,0.704747576,500
1127,Laptop,HP,grey,0.704747576,500
1128,Laptop,HP,grey,0.704747576,500
1129,Laptop,HP,black,0.704747576,500
1130,Laptop,HP,black,0.704747576,500
1131,Laptop,HP,black,0.704747576,500
1132,Laptop,HP,black,0.704747576,500
1133,Laptop,HP,black,0.704747576,500
1134,Laptop,HP,grey,0.704747576,500
1135,Laptop,HP,black,0.704747576,500
1136,Laptop,HP,grey,0.704747576,500
1137,Laptop,HP,grey,0.704747576,500
1138,Laptop,HP,black,0.704747576,500
1139,Laptop,HP,black,0.704747576,500
1140,Laptop,HP,grey,0.704747576,500
1141,Laptop,HP,grey,0.704747576,500
1142,Laptop,HP,black,0.704747576,500
1143,Laptop,HP,grey,0.704747576,500
1144,Laptop,HP,black,0.704747576,500
1145,Laptop,HP,black,0.704747576,500
1146,Laptop,HP,black,0.704747576,500
1147,Laptop,HP,black,0.704747576,500
1148,Laptop,HP,grey,0.704747576,500
1149,Laptop,HP,black,0.704747576,500
1150,Laptop,HP,black,0.704747576,500
1151,Laptop,HP,grey,0.704747576,500
1152,Laptop,HP,grey,0.704747576,500
1153,Laptop,HP,grey,0.704747576,500
1154,Laptop,HP,grey,0.704747576,500
1155,Laptop,HP,grey,0.704747576,500
1156,Laptop,HP,black,0.704747576,500
1157,Laptop,HP,black,0.704747576,500
1158,Laptop,HP,grey,0.704747576,500
1159,Laptop,HP,grey,0.704747576,500
1160,Laptop,HP,black,0.704747576,500
1161,Laptop,HP,grey,0.704747576,500
1162,Laptop,HP,grey,0.704747576,500
1163,Laptop,HP,grey,0.704747576,500
1164,Laptop,HP,grey,0.704747576,500
1165,Laptop,HP,grey,0.704747576,500
1166,Laptop,HP,grey,0.704747576,500
1167,Laptop,HP,grey,0.704747576,500
1168,Laptop,HP,grey,0.704747576,500
1169,Laptop,HP,black,0.704747576,500
1170,Laptop,HP,black,0.704747576,500
1171,Laptop,HP,grey,0.704747576,500
1172,Laptop,HP,black,0.704747576,500
1173,Laptop,HP,black,0.704747576,500
1174,Laptop,HP,grey,0.704747576,500
1175,Laptop,HP,black,0.704747576,500
1176,Laptop,HP,black,0.704747576,500
1177,Laptop,HP,black,0.704747576,500
1178,Laptop,HP,black,0.704747576,500
1179,Laptop,HP,grey,0.704747576,500
1180,Laptop,HP,black,0.704747576,500
1181,Laptop,HP,grey,0.704747576,500
1182,Laptop,HP,grey,0.704747576,500
1183,Laptop,HP,grey,0.704747576,500
1184,Laptop,HP,grey,0.704747576,500
1185,Laptop,HP,grey,0.704747576,500
1186,Laptop,HP,grey,0.704747576,500
1187,Laptop,HP,black,0.704747576,500
1188,Laptop,HP,grey,0.704747576,500
1189,Laptop,HP,black,0.704747576,500
1190,Laptop,HP,black,0.704747576,500
1191,Laptop,HP,grey,0.704747576,500
1192,Laptop,HP,black,0.704747576,500
1193,Laptop,HP,grey,0.704747576,500
1194,Laptop,HP,grey,0.704747576,500
1195,Laptop,HP,black,0.704747576,500
1196,Laptop,HP,grey,0.704747576,500
1197,Laptop,HP,grey,0.704747576,500
1198,Laptop,HP,black,0.704747576,500
1199,Laptop,HP,black,0.704747576,500
1200,Laptop,HP,black,0.704747576,500
1201,Laptop,HP,grey,0.704747576,500
1202,Laptop,HP,grey,0.704747576,500
1203,Laptop,HP,grey,0.704747576,500
1204,Laptop,HP,grey,0.704747576,500
1205,Laptop,HP,black,0.704747576,500
1206,Laptop,HP,black,0.704747576,500
1207,Laptop,HP,grey,0.704747576,500
1208,Laptop,HP,black,0.704747576,500
1209,Laptop,HP,black,0.704747576,500
1210,Laptop,HP,grey,0.704747576,500
1211,Laptop,HP,grey,0.704747576,500
1212,Laptop,HP,grey,0.704747576,500
1213,Laptop,HP,black,0.704747576,500
1214,Laptop,HP,black,0.704747576,500
1215,Laptop,HP,black,0.704747576,500
1216,Laptop,HP,black,0.704747576,500
1217,Laptop,HP,black,0.704747576,500
1218,Laptop,HP,black,0.704747576,500
1219,Laptop,HP,grey,0.704747576,500
1220,Laptop,HP,black,0.704747576,500
1221,Laptop,HP,black,0.704747576,500
1222,Laptop,HP,black,0.704747576,500
1223,Laptop,HP,black,0.704747576,500
1224,Laptop,HP,black,0.704747576,500
1225,Laptop,HP,grey,0.704747576,500
1226,Laptop,HP,grey,0.704747576,500
1227,Laptop,HP,black,0.704747576,500
1228,Laptop,HP,grey,0.704747576,500
1229,Laptop,HP,grey,0.704747576,500
1230,Laptop,HP,black,0.704747576,500
1231,Laptop,HP,grey,0.704747576,500
1232,Laptop,HP,black,0.704747576,500
1233,Laptop,HP,grey,0.704747576,500
1234,Laptop,HP,grey,0.704747576,500
1235,Laptop,HP,grey,0.704747576,500
1236,Laptop,HP,black,0.704747576,500
1237,Laptop,HP,grey,0.704747576,500
1238,Laptop,HP,black,0.704747576,500
1239,Laptop,HP,black,0.704747576,500
1240,Laptop,HP,black,0.704747576,500
1241,Laptop,HP,black,0.704747576,500
1242,Laptop,HP,grey,0.704747576,500
1243,Laptop,HP,black,0.704747576,500
1244,Laptop,HP,grey,0.704747576,500
1245,Laptop,HP,black,0.704747576,500
1246,Laptop,HP,grey,0.704747576,500
1247,Laptop,HP,black,0.704747576,500
1248,Laptop,HP,grey,0.704747576,500
1249,Laptop,HP,grey,0.704747576,500
1250,Laptop,HP,grey,0.704747576,500
1251,Laptop,HP,grey,0.704747576,500
1252,Laptop,HP,grey,0.704747576,500
1253,Laptop,HP,grey,0.704747576,500
1254,Laptop,HP,grey,0.704747576,500
1255,Laptop,HP,black,0.704747576,500
1256,Laptop,HP,grey,0.704747576,500
1257,Laptop,HP,black,0.704747576,500
1258,Laptop,HP,grey,0.704747576,500
1259,Laptop,HP,grey,0.704747576,500
1260,Laptop,HP,grey,0.704747576,500
1261,Laptop,HP,black,0.704747576,500
1262,Laptop,HP,grey,0.704747576,500
1263,Laptop,HP,grey,0.704747576,500
1264,Laptop,HP,grey,0.704747576,500
1265,Laptop,HP,black,0.704747576,500
1266,Laptop,HP,black,0.704747576,500
1267,Laptop,HP,black,0.704747576,500
1268,Laptop,HP,black,0.704747576,500
1269,Laptop,HP,black,0.704747576,500
